id,name,country,currency,sector,employees,price,inventory,monthly_revenue,monthly_cost,cumulative_profit,fiat_debt,productivity,product_quality,reputation,risk,fraud_tendency,truth_score,truth_positive,truth_debt,top_truth_layers
agent_fa3a30506f,Blue Motors 120,Eldorland,ELD,mobility,117.59,1138.7552,2024.2862,0.0,139.8069,186762.3117,268.4342,0.953601,0.864608,0.99,0.430947,0.017295,85.5087,86.9985,1.4898,"{causal=+26.81, existence=+15.74, legal=+10.67, temporal=+8.73, social=+6.57, attention=+5.51, potential=+2.39, liquidity=-1.49, ...}"
agent_f9febf7292,Blue Capital 121,Helioia,HEL,finance,424.55,1434.6811,4813.4592,0.0,941.5334,269261.1069,1032.479,0.615921,0.662607,0.915301,0.29011,0.030832,259.9193,259.9193,0.0,"{causal=+87.49, legal=+39.89, temporal=+34.68, social=+23.57, attention=+20.41, existence=+17.71, liquidity=+8.07, potential=+1.83}"
agent_22188a37f5,Vertex Foods 122,Damaria,DAM,food,319.87,540.1258,11232.1551,8928.8404,1567.0834,135193.9527,865.0468,0.981325,0.713672,0.99,0.263756,0.062203,271.9508,273.5156,1.5649,"{causal=+87.09, legal=+37.05, temporal=+29.98, existence=+26.75, social=+21.69, attention=+16.03, health=+14.56, risk_reduction=+4.59, ...}"
agent_c8841d0074,Argent Minerals 123,Lumerterra,LUM,mining,14.25,1006.5792,1699.5276,0.0,1296.7003,-81947.2877,42608.17,0.932686,0.953086,0.798,0.889282,0.01653,-656.3759,38.0544,694.4303,"{temporal=-371.22, legal=-218.36, liquidity=-75.14, social=-46.35, existence=+16.21, causal=+12.69, potential=+2.63, attention=+0.88}"
agent_bb2643e28b,Omni Agro 124,Galenheim,GAL,agriculture,64.22,785.4577,5818.3761,0.0,1033.6312,-145044.7755,27019.8634,0.749978,0.558752,0.66388,0.661503,0.015429,-985.848,74.7178,1060.5658,"{temporal=-533.63, legal=-347.24, liquidity=-123.74, social=-73.94, causal=+37.06, existence=+19.03, attention=+3.96, potential=+1.54}"
agent_0643287415,Nova Capital 125,Borealgrad,BOR,finance,182.05,1104.5961,7534.4125,2695.0854,298.8474,282569.947,246.2034,1.448038,0.969637,0.99,0.328572,0.047314,144.4605,144.4605,0.0,"{causal=+42.28, legal=+22.28, existence=+16.73, temporal=+14.68, social=+12.68, liquidity=+10.05, attention=+8.27, potential=+2.68}"
agent_e9292545b6,Union Minerals 126,Eldorland,ELD,mining,11.77,323.6357,887.7892,0.0,389.0801,-35669.8781,11663.5645,0.623405,0.622467,0.509873,0.72111,0.055416,-279.8555,33.091,312.9465,"{temporal=-146.82, legal=-107.42, liquidity=-34.10, social=-27.93, existence=+16.64, causal=+9.60, potential=+1.72, attention=+0.73}"
agent_b972a083b5,Union Markets 127,Borealgrad,BOR,finance,263.46,937.8236,11523.7695,0.0,1380.2583,48976.1946,89.5292,0.98068,0.509784,0.814621,0.574228,0.054515,207.2374,207.2374,0.0,"{causal=+71.51, legal=+33.25, temporal=+24.42, social=+18.65, existence=+16.90, attention=+13.54, liquidity=+4.28, potential=+1.41}"
agent_eb48093d45,Civitas Minerals 128,Eldorland,ELD,mining,51.62,223.9914,3645.6238,0.0,835.1647,-89408.919,23844.0586,0.480229,0.464954,0.467957,0.66028,0.064615,-961.5309,63.4702,1025.0011,"{temporal=-492.08, legal=-346.51, liquidity=-117.11, social=-82.01, causal=+29.06, existence=+19.43, attention=+3.18, potential=+1.28}"
agent_4088936174,Pioneer Mining 129,Lumerterra,LUM,mining,102.56,1602.6092,12439.492,0.0,1506.0585,-113409.0332,46767.6476,0.657601,0.716721,0.774004,0.819461,0.035857,-224.2185,103.7652,327.9837,"{legal=-131.94, temporal=-116.17, causal=+56.02, liquidity=-55.95, existence=+20.22, social=-16.62, attention=+6.32, potential=+1.98}"
agent_82a70222e7,Signal Entertainment 130,Eldorland,ELD,entertainment,315.89,313.5185,24170.9267,0.0,3862.1903,-365962.9225,72580.8811,0.748874,0.76307,0.787982,0.701682,0.138707,-881.7115,217.8409,1099.5525,"{temporal=-459.04, legal=-407.45, liquidity=-133.16, causal=+132.34, social=-96.97, existence=+19.81, attention=+18.78, memory=+3.62, ...}"
agent_ab7dbbcbd5,Signal Infrastructure 131,Eldorland,ELD,construction,179.59,1924.5705,13769.2238,656.8322,558.3371,81396.7863,387.3575,1.200809,0.768076,0.75877,0.442279,0.042987,161.05,163.1167,2.0668,"{causal=+57.35, legal=+22.22, existence=+20.17, temporal=+17.15, social=+13.26, attention=+9.23, potential=+2.12, liquidity=-2.07, ...}"
agent_4c2e0cd972,Vector Grid 132,Borealgrad,BOR,energy,485.58,734.7265,10876.305,7584.2978,2439.9492,503428.7884,207.8251,0.803843,0.785465,0.960779,0.525486,0.024147,313.7829,325.7704,11.9875,"{causal=+115.11, legal=+41.30, temporal=+37.63, social=+24.41, attention=+22.27, existence=+19.01, infrastructure=+18.63, ecological=-11.13, ...}"
agent_e23d01af82,Blue Harvest 133,Helioia,HEL,food,256.97,759.4602,1259.1161,2227.3692,545.8279,576644.9878,677.3414,1.147784,0.509615,0.753764,0.232716,0.007866,166.7663,167.8998,1.1335,"{causal=+50.94, temporal=+20.02, existence=+19.99, legal=+19.61, social=+12.33, attention=+11.95, health=+9.46, risk_reduction=+3.27, ...}"
agent_18235636f8,Nova Habitat 134,Helioia,HEL,housing,184.27,5058.2076,4249.8272,45249.448,256.8324,1052761.3271,226.726,1.060225,0.475051,0.745884,0.635714,0.057298,141.7625,142.1718,0.4093,"{causal=+43.57, legal=+22.15, existence=+19.86, temporal=+15.49, social=+12.56, attention=+8.71, infrastructure=+1.66, potential=+1.31, ...}"
agent_74ffa281e1,Union Mobility 135,Jorvikmark,JOR,mobility,274.59,4042.8484,8851.6131,1431.6938,502.0637,120202.7259,261.5366,1.300729,0.637123,0.880519,0.320836,0.015938,172.7418,173.9056,1.1638,"{causal=+61.59, legal=+24.47, temporal=+21.43, existence=+17.64, social=+14.63, attention=+12.58, potential=+1.76, liquidity=-1.16, ...}"
agent_fa992ad142,Omni Aegis 136,Lumerterra,LUM,defense,280.81,3382.771,2104.3535,12908.0828,887.9828,710101.4417,220.5733,0.647094,0.702973,0.99,0.504322,0.020179,135.1863,139.2128,4.0265,"{causal=+41.28, legal=+17.61, temporal=+16.88, existence=+16.76, attention=+11.52, social=+10.39, security=+5.29, ecological=-3.43, ...}"
agent_c210cd7090,Atlas Routes 137,Galenheim,GAL,logistics,59.97,798.9666,8559.9135,0.0,496.0488,-52588.2103,15184.1618,1.399569,0.804456,0.760646,0.728534,0.013401,-318.7287,76.0864,394.8151,"{temporal=-167.36, legal=-146.09, liquidity=-60.19, causal=+38.64, social=-18.95, existence=+17.67, attention=+3.70, potential=+2.22}"
agent_f9f4c6d793,Blue Biomed 138,Eldorland,ELD,health,269.31,401.6422,14388.3466,2299.1661,275.0087,172375.0322,194.4907,1.123431,0.708007,0.827892,0.554827,0.010086,217.0675,217.7222,0.6546,"{causal=+70.46, legal=+29.37, temporal=+23.66, existence=+18.78, social=+17.23, attention=+13.28, health=+9.01, risk_reduction=+3.29, ...}"
agent_f3cdf50cdf,Meridian Health 139,Kaelreich,KAE,health,186.83,5383.4748,5220.4213,10263.7193,630.1111,107748.5522,871.8107,0.819384,0.428216,0.756572,0.545055,0.012824,161.9885,162.2576,0.2691,"{causal=+56.14, legal=+24.57, temporal=+17.59, existence=+17.43, social=+14.10, attention=+9.53, health=+1.31, potential=+1.31, ...}"
agent_87d7321cbf,Union Research 140,Borealgrad,BOR,research,644.96,3964.9455,18635.4585,8168.5395,1795.6382,295058.0685,169.0334,0.931724,0.591537,0.99,0.376547,0.039515,325.3686,325.6942,0.3256,"{causal=+116.01, legal=+47.94, temporal=+47.32, social=+28.82, attention=+28.74, existence=+17.31, potential=+2.76, ecological=+1.42, ...}"
agent_57f606400a,Helix Infrastructure 141,Galenheim,GAL,construction,209.48,2179.9903,8881.3375,0.0,1553.9397,-14849.6457,19552.4598,0.680775,0.630195,0.857503,0.539759,0.027216,101.3059,158.6307,57.3248,"{causal=+72.04, liquidity=-34.82, existence=+21.41, legal=-18.75, attention=+11.45, temporal=+10.84, social=+8.62, potential=+4.33, ...}"
agent_a945e023b7,Union Mining 142,Cyrenesia,CYR,mining,9.37,1831.6703,543.1715,0.0,550.4892,-30132.8872,18567.0753,0.601173,0.810672,0.481083,0.896322,0.030103,-95.1633,31.9197,127.0829,"{temporal=-69.76, legal=-39.43, liquidity=-18.39, existence=+16.73, causal=+8.26, social=-2.32, potential=+2.24, attention=+0.58}"
agent_751fedfbe9,Blue Travel 143,Faronreich,FAR,tourism,608.68,3731.6091,16206.4823,6816.875,1484.7092,230845.2176,792.9741,1.04397,1.002679,0.99,0.186109,0.038085,284.0549,289.486,5.4312,"{causal=+101.88, temporal=+42.81, legal=+39.85, attention=+26.57, social=+25.17, existence=+17.64, memory=+4.21, liquidity=-3.28, ...}"
agent_291c898e9c,Argent Transit 144,Borealgrad,BOR,mobility,210.95,1846.7733,7366.9049,5030.1,1076.504,164566.1845,391.3958,0.774026,0.479897,0.783655,0.408392,0.030154,156.6126,157.4824,0.8697,"{causal=+54.03, legal=+22.59, existence=+18.66, temporal=+18.62, social=+13.10, attention=+10.68, potential=+1.33, liquidity=-0.87, ...}"
agent_bf1528d24a,Argent Learning 145,Galenheim,GAL,education,607.88,496.1466,4665.6198,317.3679,2615.3071,314570.041,174.5136,0.83751,0.804569,0.99,0.394025,0.012089,366.4611,367.1088,0.6477,"{causal=+115.39, temporal=+48.00, legal=+43.73, social=+31.63, attention=+29.01, epistemic=+23.62, potential=+17.56, existence=+15.83, ...}"
agent_9d036e3a55,Pioneer Homes 146,Borealgrad,BOR,housing,70.5,2762.4188,1115.4497,0.0,286.1726,576841.505,31.1953,1.015814,0.620967,0.877772,0.397381,0.014188,83.6598,83.6675,0.0077,"{causal=+20.53, existence=+16.87, legal=+14.08, social=+7.75, temporal=+6.54, attention=+3.54, infrastructure=+1.82, potential=+1.72, ...}"
agent_17968feb37,Cobalt Seed 147,Galenheim,GAL,agriculture,46.73,817.5862,4052.7225,0.0,1227.9974,-116586.9465,38020.0514,0.8427,0.730022,0.70977,0.812566,0.038245,-856.9959,61.5933,918.5892,"{temporal=-435.04, legal=-315.50, liquidity=-108.14, social=-68.96, causal=+28.69, existence=+17.45, attention=+2.88, potential=+2.02}"
agent_ffe2d1cf8f,Saffron Nutrition 148,Galenheim,GAL,food,266.88,477.0948,5312.591,9976.806,1428.0449,440247.4521,181.3987,1.575811,0.777422,0.936194,0.382639,0.009772,233.1424,233.8577,0.7154,"{causal=+62.17, existence=+30.01, health=+26.20, legal=+24.70, temporal=+22.76, social=+14.94, attention=+12.67, risk_reduction=+8.23, ...}"
agent_b2d4f0254f,Terra Shield 149,Istrpolis,IST,security,190.62,2709.8932,6627.232,6300.6011,1525.1758,-9930.4999,32816.2358,0.895761,0.614439,0.568466,0.672225,0.035131,-1598.7475,106.923,1705.6705,"{temporal=-860.30, legal=-555.99, liquidity=-196.63, social=-122.89, causal=+57.12, existence=+18.02, attention=+9.59, potential=+1.70, ...}"
agent_9309b7f4a6,Union Mobility 150,Galenheim,GAL,mobility,54.98,1590.7808,330.6984,0.0,281.0398,192804.4155,326.1683,1.005474,0.785539,0.99,0.205812,0.025042,58.3945,60.4659,2.0714,"{causal=+17.39, existence=+14.64, legal=+6.93, social=+4.34, temporal=+4.19, attention=+2.51, potential=+2.17, liquidity=-2.07, ...}"
agent_eeea39a20f,Helix Fields 151,Galenheim,GAL,agriculture,156.14,477.2823,11246.5771,0.0,4407.6283,-558810.8842,126069.4199,0.655946,0.898741,0.619186,0.801415,0.029068,-6877.5076,141.4743,7018.9818,"{temporal=-3749.73, legal=-2175.75, liquidity=-725.91, social=-549.89, causal=+83.36, existence=+18.18, attention=+9.63, potential=+2.48}"
agent_3071182fc3,Civitas Agro 152,Galenheim,GAL,agriculture,47.29,778.2756,4553.9408,0.0,2438.6518,-155487.3426,77986.392,0.953996,0.759572,0.615526,0.70813,0.005361,-1010.7466,63.0661,1073.8127,"{temporal=-527.52, legal=-358.23, liquidity=-117.64, social=-86.56, causal=+29.63, existence=+17.52, attention=+2.92, potential=+2.10}"
agent_78eb6dda38,Pioneer Legal 153,Borealgrad,BOR,legal,228.81,1785.0823,5302.8051,1287.1058,282.2749,213798.4033,403.9499,1.02477,0.835379,0.99,0.402264,0.018281,136.0343,136.9135,0.8792,"{causal=+40.57, legal=+23.76, existence=+16.13, temporal=+15.30, social=+12.01, attention=+9.83, potential=+2.31, epistemic=+1.77, ...}"
agent_5754f3e351,Sol Grid 154,Helioia,HEL,energy,578.41,2145.5887,28434.8999,0.0,8600.9339,-296654.7838,172126.4309,0.767014,0.502242,0.618389,0.754023,0.041515,-1388.5695,288.6278,1677.1973,"{legal=-660.05, temporal=-612.39, liquidity=-256.20, causal=+175.52, social=-117.65, attention=+30.08, existence=+21.94, infrastructure=+3.82, ...}"
agent_6e88d76f79,Atlas Insurance 155,Helioia,HEL,insurance,215.77,1746.0047,1960.1297,1062.8695,829.7139,297045.6495,284.2473,0.918069,0.715429,0.951781,0.549628,0.038377,145.01,145.01,0.0,"{causal=+44.42, legal=+23.35, temporal=+17.21, existence=+14.14, social=+11.55, attention=+10.26, risk_reduction=+5.32, potential=+1.98, ...}"
agent_144644f4d8,Quantum Shield 156,Lumerterra,LUM,security,199.28,1294.7383,3375.3585,3167.0905,237.2192,284288.6295,348.2063,0.945095,0.503734,0.971562,0.298003,0.024126,125.322,126.2452,0.9232,"{causal=+39.47, legal=+15.92, existence=+15.88, temporal=+14.34, social=+11.03, attention=+9.02, security=+3.03, risk_reduction=+2.53, ...}"
agent_c467b28621,Nexus Broadcast 157,Borealgrad,BOR,media,250.53,824.9209,5168.4603,6991.4422,620.0645,262965.6764,427.4264,0.978474,0.894371,0.99,0.308587,0.021123,161.769,163.0906,1.3216,"{causal=+53.95, legal=+22.82, temporal=+19.27, social=+16.91, existence=+15.31, attention=+12.25, potential=+2.47, epistemic=+2.27, ...}"
agent_84d8650b79,Kinetic Homes 158,Eldorland,ELD,housing,204.74,986.5093,7087.2358,0.0,1114.2822,314992.5097,273.6293,0.780649,0.539307,0.800106,0.318874,0.032556,175.8081,177.1213,1.3133,"{causal=+55.67, legal=+28.78, existence=+21.49, temporal=+19.26, social=+16.19, attention=+10.45, infrastructure=+2.17, potential=+1.49, ...}"
agent_75cb740038,Omni Ore 159,Borealgrad,BOR,mining,78.35,720.4861,9619.9699,0.0,984.7378,-145522.4427,22717.7918,0.728214,0.587853,0.646075,0.646483,0.034437,-222.6533,86.3405,308.9938,"{legal=-133.59, temporal=-87.81, liquidity=-61.18, causal=+44.13, existence=+20.34, social=-14.29, attention=+4.83, potential=+1.62}"
agent_b9f1303c23,Terra Ledger 160,Jorvikmark,JOR,finance,304.94,1410.1403,8304.1456,926.1998,774.0838,45654.7487,149.6106,0.922681,0.686819,0.800018,0.657284,0.084256,218.5717,218.5717,0.0,"{causal=+76.34, legal=+33.82, temporal=+26.97, social=+19.41, existence=+17.47, attention=+15.01, liquidity=+3.30, potential=+1.90}"
agent_a0cc9a8c58,Vector Capital 161,Galenheim,GAL,finance,300.13,1048.3479,13765.3725,0.0,2127.1197,-44544.3282,24669.5296,0.908787,0.568476,0.99,0.297257,0.043084,162.0829,179.7132,17.6303,"{causal=+89.43, existence=+18.86, temporal=+16.92, attention=+16.32, social=+12.68, liquidity=-11.53, legal=-5.08, potential=+1.57}"
agent_2877439488,Blue Law 162,Borealgrad,BOR,legal,80.29,647.1361,288.6873,195.9367,564.1982,131167.3376,191.0267,0.911632,0.90041,0.99,0.510628,0.015733,89.8824,90.5342,0.6518,"{legal=+21.54, causal=+19.44, existence=+13.44, social=+8.21, temporal=+6.08, attention=+3.79, epistemic=+3.34, potential=+2.49, ...}"
agent_eea73a4341,Kinetic AI 163,Galenheim,GAL,software,511.87,916.803,36002.5286,1382.5152,771.1291,27071.2331,14.297,1.372819,0.39559,0.810124,0.536975,0.0282,368.2417,368.2506,0.0088,"{causal=+138.35, legal=+57.76, temporal=+47.58, social=+32.87, attention=+26.46, existence=+19.64, potential=+1.79, epistemic=+0.58, ...}"
agent_e743784ab5,Iron Care 164,Istrpolis,IST,health,286.07,3085.9419,13947.7276,6641.9751,458.9925,101475.0697,203.6902,0.956239,0.785086,0.864367,0.470265,0.041433,237.3843,239.4781,2.0938,"{causal=+84.73, legal=+36.14, temporal=+26.85, social=+20.81, existence=+20.27, attention=+14.39, health=+2.72, potential=+2.45, ...}"
agent_40301ee611,Quantum Works 165,Galenheim,GAL,construction,284.3,1840.6426,8350.6973,0.0,888.0138,78498.5457,353.6281,0.746467,0.739077,0.888699,0.266689,0.022264,221.514,222.5215,1.0074,"{causal=+77.38, legal=+33.46, temporal=+26.29, existence=+19.94, social=+19.21, attention=+14.74, infrastructure=+3.44, potential=+2.04, ...}"
agent_bfcc5e4242,Vertex Fields 166,Faronreich,FAR,agriculture,34.48,1352.7894,2585.4221,0.0,566.2021,-74446.3517,14830.9749,0.62621,0.517286,0.598971,0.756226,0.025827,-168.6376,50.9651,219.6027,"{temporal=-102.52, legal=-77.07, liquidity=-31.91, causal=+21.19, existence=+18.18, social=-8.97, attention=+2.13, potential=+1.43}"
agent_6fe7aad45c,Omni AI 167,Borealgrad,BOR,software,352.07,840.4008,28329.7809,0.0,405.7962,233880.7075,130.7008,1.884087,0.556011,0.903104,0.38358,0.01648,256.7816,257.5253,0.7436,"{causal=+95.92, legal=+35.97, temporal=+31.44, social=+21.18, attention=+18.13, existence=+17.59, potential=+4.10, epistemic=+2.14, ...}"
agent_c58dc80822,Signal Broadcast 168,Lumerterra,LUM,media,453.12,1121.7215,25554.3603,2422.567,1578.0814,114986.8591,1330.6739,1.308965,1.011309,0.99,0.223106,0.060585,295.0734,299.3292,4.2558,"{causal=+108.06, legal=+42.23, temporal=+40.08, social=+29.58, attention=+23.83, existence=+17.18, liquidity=-4.26, potential=+2.79, ...}"
agent_cf3616a2f8,Meridian Broadcast 169,Eldorland,ELD,media,250.84,319.6526,11320.6774,79.495,2584.9553,-128925.358,50036.2527,0.704742,0.527119,0.731159,0.699528,0.036073,-27.3414,150.4822,177.8237,"{causal=+88.06, legal=-68.36, liquidity=-50.83, temporal=-45.90, existence=+17.69, attention=+14.40, social=-6.61, potential=+1.46, ...}"
agent_a33028a652,Civitas Transit 170,Borealgrad,BOR,mobility,388.31,3971.1104,19795.7772,433.1999,558.2392,220849.0423,69.2356,1.195725,0.595762,0.953523,0.285872,0.028355,228.3923,228.4591,0.0667,"{causal=+80.39, legal=+33.61, temporal=+30.54, social=+19.74, existence=+19.35, attention=+18.35, potential=+1.65, infrastructure=+0.34, ...}"
agent_bccf12c74b,Civitas Transit 171,Istrpolis,IST,mobility,175.59,7360.2183,2349.3401,1226.7764,659.1099,79209.6952,624.4563,0.598165,0.652151,0.810085,0.525928,0.016131,104.8255,114.361,9.5355,"{causal=+40.93, existence=+16.06, temporal=+13.57, legal=+11.70, liquidity=-9.54, social=+9.47, attention=+7.98, potential=+1.80, ...}"
agent_5bd4fb5609,Meridian Systems 172,Kaelreich,KAE,software,202.83,2336.1212,3167.9242,850.1786,301.5493,159656.726,22.2599,1.224985,0.370909,0.650241,0.630564,0.020529,119.8407,119.8761,0.0354,"{causal=+40.93, existence=+15.83, legal=+15.49, temporal=+14.09, social=+9.34, attention=+8.80, potential=+1.69, epistemic=+0.59, ...}"
agent_e2aa45b881,Meridian Frontier 173,Galenheim,GAL,research,534.22,1168.7113,11327.8595,5158.1226,1283.5633,281494.5648,346.3088,1.326765,0.535004,0.99,0.273128,0.029619,264.7837,265.8935,1.1098,"{causal=+90.32, temporal=+38.16, legal=+35.53, attention=+24.31, social=+22.38, existence=+15.95, potential=+4.37, ecological=+3.68, ...}"
agent_53578d3c12,Cobalt Build 174,Faronreich,FAR,construction,241.31,4327.9203,10636.4662,23555.2504,492.2254,247132.267,150.2426,0.936017,0.536338,0.99,0.551407,0.076859,180.4456,180.8597,0.4141,"{causal=+60.10, legal=+27.09, existence=+21.13, temporal=+20.48, social=+15.61, attention=+11.64, infrastructure=+2.75, potential=+1.48, ...}"
agent_24ade696f8,Helix Learning 175,Borealgrad,BOR,education,354.44,497.8858,179.9383,9562.3093,2361.8496,297393.4949,524.6444,0.534699,0.821243,0.99,0.405429,0.021959,199.5794,200.9908,1.4113,"{causal=+56.26, temporal=+23.14, legal=+21.09, social=+16.88, epistemic=+15.90, potential=+15.09, existence=+14.77, attention=+14.03, ...}"
agent_4890eb3377,Sol Harvest 176,Borealgrad,BOR,food,462.39,411.0501,44078.8661,13097.6718,1403.0617,553679.2015,0.0,1.621964,0.693405,0.813698,0.536236,0.013514,413.7467,413.7467,0.0,"{causal=+127.67, legal=+53.80, temporal=+43.62, existence=+36.27, health=+32.86, social=+30.26, attention=+22.64, risk_reduction=+10.74, ...}"
agent_8739203415,Pioneer Frontier 177,Lumerterra,LUM,research,313.58,2204.4331,4932.1906,1884.2734,1931.3267,462704.6242,725.1026,1.023948,0.742149,0.99,0.274823,0.025367,169.8217,171.7022,1.8805,"{causal=+51.73, temporal=+21.20, legal=+19.45, existence=+15.35, attention=+14.00, social=+12.95, potential=+6.86, ecological=+5.22, ...}"
agent_c739f3bbf2,Prism Entertainment 178,Galenheim,GAL,entertainment,259.67,362.6005,2149.7093,1219.9863,1078.2288,98050.2403,185.6827,0.840831,0.550609,0.99,0.305534,0.023189,160.4197,160.924,0.5043,"{causal=+52.74, legal=+22.91, temporal=+20.39, existence=+16.04, social=+15.46, attention=+12.53, memory=+4.66, potential=+1.52, ...}"
agent_7ca0f67345,Green Logistics 179,Jorvikmark,JOR,logistics,112.67,924.2335,11711.171,0.0,1611.2955,-171196.0543,49025.7157,0.95189,0.412895,0.439461,0.979567,0.010877,-1488.2714,112.5902,1600.8616,"{temporal=-732.53, legal=-558.55, liquidity=-201.76, social=-117.99, causal=+62.91, existence=+20.36, attention=+6.95, potential=+1.14}"
